month,iwa_cleaned,share_of_messages
2025-12-01,4.A.3.a.3.I01,0.001
2025-12-01,4.A.3.a.3.I05,0.000
2025-12-01,4.A.3.b.1.I01,0.027
2025-12-01,4.A.3.b.1.I02,0.001
2025-12-01,4.A.3.b.1.I03,0.008
2025-12-01,4.A.3.b.1.I04,0.030
2025-12-01,4.A.3.b.1.I05,0.003
2025-12-01,4.A.3.b.1.I06,0.004
2025-12-01,4.A.3.b.4.I07,0.000
2025-12-01,4.A.3.b.6.I01,0.005
2025-12-01,4.A.3.b.6.I02,0.001
2025-12-01,4.A.3.b.6.I03,0.006
2025-12-01,4.A.3.b.6.I05,0.001
2025-12-01,4.A.3.b.6.I06,0.012
2025-12-01,4.A.3.b.6.I07,0.004
2025-12-01,4.A.3.b.6.I08,0.001
2025-12-01,4.A.3.b.6.I09,0.002
2025-12-01,4.A.3.b.6.I10,0.000
2025-12-01,4.A.3.b.6.I11,0.000
2025-12-01,4.A.3.b.6.I12,0.096
2025-12-01,4.A.3.b.6.I13,0.012
2025-12-01,4.A.3.b.6.I14,0.008
2025-12-01,4.A.3.b.6.I15,0.011
2025-12-01,4.A.3.b.6.I16,0.053
2025-12-01,4.A.4.a.1.I01,0.027
2025-12-01,4.A.4.a.1.I02,0.019
2025-12-01,4.A.4.a.1.I03,0.018
2025-12-01,4.A.4.a.1.I04,0.007
2025-12-01,4.A.4.a.1.I05,0.006
2025-12-01,4.A.4.a.2.I01,0.001
2025-12-01,4.A.4.a.2.I02,0.002
2025-12-01,4.A.4.a.2.I03,0.017
2025-12-01,4.A.4.a.2.I04,0.003
2025-12-01,4.A.4.a.2.I05,0.000
2025-12-01,4.A.4.a.2.I06,0.002
2025-12-01,4.A.4.a.2.I08,0.001
2025-12-01,4.A.4.a.2.I09,0.007
2025-12-01,4.A.4.a.2.I11,0.008
2025-12-01,4.A.4.a.2.I12,0.000
2025-12-01,4.A.4.a.2.I13,0.002
2025-12-01,4.A.4.a.3.I01,0.000
2025-12-01,4.A.4.a.3.I02,0.004
2025-12-01,4.A.4.a.3.I03,0.011
2025-12-01,4.A.4.a.4.I01,0.002
2025-12-01,4.A.4.a.5.I01,0.001
2025-12-01,4.A.4.a.5.I02,0.000
2025-12-01,4.A.4.a.5.I03,0.000
2025-12-01,4.A.4.a.5.I05,0.000
2025-12-01,4.A.4.a.5.I08,0.003
2025-12-01,4.A.4.a.5.I10,0.000
2025-12-01,4.A.4.a.6.I02,0.003
2025-12-01,4.A.4.a.6.I03,0.003
2025-12-01,4.A.4.a.7.I01,0.000
2025-12-01,4.A.4.a.7.I02,0.003
2025-12-01,4.A.4.a.7.I03,0.002
2025-12-01,4.A.4.a.8.I03,0.001
2025-12-01,4.A.4.b.3.I01,0.001
2025-12-01,4.A.4.b.3.I02,0.004
2025-12-01,4.A.4.b.3.I03,0.000
2025-12-01,4.A.4.b.3.I04,0.000
2025-12-01,4.A.4.b.3.I05,0.000
2025-12-01,4.A.4.b.3.I06,0.000
2025-12-01,4.A.4.b.4.I01,0.000
2025-12-01,4.A.4.b.4.I07,0.001
2025-12-01,4.A.4.b.4.I12,0.000
2025-12-01,4.A.4.b.5.I01,0.003
2025-12-01,4.A.4.b.5.I02,0.002
2025-12-01,4.A.4.b.6.I01,0.002
2025-12-01,4.A.4.b.6.I02,0.008
2025-12-01,4.A.4.b.6.I04,0.005
2025-12-01,4.A.4.b.6.I05,0.008
2025-12-01,4.A.4.b.6.I06,0.003
2025-12-01,4.A.4.b.6.I07,0.016
2025-12-01,4.A.4.b.6.I08,0.005
2025-12-01,4.A.4.b.6.I09,0.000
2025-12-01,4.A.4.b.6.I10,0.001
2025-12-01,4.A.4.b.6.I11,0.004
2025-12-01,4.A.4.c.1.I01,0.012
2025-12-01,4.A.4.c.1.I02,0.000
2025-12-01,4.A.4.c.1.I03,0.001
2025-12-01,4.A.4.c.1.I04,0.001
2025-12-01,4.A.4.c.2.I01,0.001
2025-12-01,4.A.4.c.2.I02,0.000
2025-12-01,4.A.4.c.3.I02,0.001
2025-12-01,4.A.4.c.3.I03,0.000
2025-12-01,4.A.4.c.3.I05,0.001
2025-12-01,4.A.4.c.3.I07,0.001
2025-12-01,Other IWA,0.003
